time,energy,datetime,date,year,month,day,hour,minute,runningdate
1642752000,0.29,2022-01-21T08:00:00Z,2022-01-21,2022,1,21,8,0,121
1642753800,0.28,2022-01-21T08:30:00Z,2022-01-21,2022,1,21,8,30,121
1642755600,0.72,2022-01-21T09:00:00Z,2022-01-21,2022,1,21,9,0,121
1642757400,0.49,2022-01-21T09:30:00Z,2022-01-21,2022,1,21,9,30,121
1642759200,0.19,2022-01-21T10:00:00Z,2022-01-21,2022,1,21,10,0,121
1642761000,0.27,2022-01-21T10:30:00Z,2022-01-21,2022,1,21,10,30,121
1642762800,0.26,2022-01-21T11:00:00Z,2022-01-21,2022,1,21,11,0,121
1642764600,0.3,2022-01-21T11:30:00Z,2022-01-21,2022,1,21,11,30,121
1642766400,0.24,2022-01-21T12:00:00Z,2022-01-21,2022,1,21,12,0,121
1642768200,0.28,2022-01-21T12:30:00Z,2022-01-21,2022,1,21,12,30,121
1642770000,0.27,2022-01-21T13:00:00Z,2022-01-21,2022,1,21,13,0,121
1642771800,0.3,2022-01-21T13:30:00Z,2022-01-21,2022,1,21,13,30,121
1642773600,0.32,2022-01-21T14:00:00Z,2022-01-21,2022,1,21,14,0,121
1642775400,0.31,2022-01-21T14:30:00Z,2022-01-21,2022,1,21,14,30,121
1642777200,0.27,2022-01-21T15:00:00Z,2022-01-21,2022,1,21,15,0,121
1642779000,0.27,2022-01-21T15:30:00Z,2022-01-21,2022,1,21,15,30,121
1642780800,0.56,2022-01-21T16:00:00Z,2022-01-21,2022,1,21,16,0,121
1642782600,0.19,2022-01-21T16:30:00Z,2022-01-21,2022,1,21,16,30,121
1642784400,0.28,2022-01-21T17:00:00Z,2022-01-21,2022,1,21,17,0,121
1642786200,1.04,2022-01-21T17:30:00Z,2022-01-21,2022,1,21,17,30,121
1642788000,0.64,2022-01-21T18:00:00Z,2022-01-21,2022,1,21,18,0,121
1642789800,0.38,2022-01-21T18:30:00Z,2022-01-21,2022,1,21,18,30,121
1642791600,0.33,2022-01-21T19:00:00Z,2022-01-21,2022,1,21,19,0,121
1642793400,0.38,2022-01-21T19:30:00Z,2022-01-21,2022,1,21,19,30,121
1642795200,0.41,2022-01-21T20:00:00Z,2022-01-21,2022,1,21,20,0,121
1642797000,0.44,2022-01-21T20:30:00Z,2022-01-21,2022,1,21,20,30,121
1642798800,0.45,2022-01-21T21:00:00Z,2022-01-21,2022,1,21,21,0,121
1642800600,0.51,2022-01-21T21:30:00Z,2022-01-21,2022,1,21,21,30,121
1642802400,0.23,2022-01-21T22:00:00Z,2022-01-21,2022,1,21,22,0,121
1642804200,0.29,2022-01-21T22:30:00Z,2022-01-21,2022,1,21,22,30,121
1642806000,0.18,2022-01-21T23:00:00Z,2022-01-21,2022,1,21,23,0,121
1642807800,0.16,2022-01-21T23:30:00Z,2022-01-21,2022,1,21,23,30,121
1642809600,0.15,2022-01-22T00:00:00Z,2022-01-22,2022,1,22,0,0,122
1642811400,0.15,2022-01-22T00:30:00Z,2022-01-22,2022,1,22,0,30,122
1642813200,0.18,2022-01-22T01:00:00Z,2022-01-22,2022,1,22,1,0,122
1642815000,0.16,2022-01-22T01:30:00Z,2022-01-22,2022,1,22,1,30,122
1642816800,0.16,2022-01-22T02:00:00Z,2022-01-22,2022,1,22,2,0,122
1642818600,0.22,2022-01-22T02:30:00Z,2022-01-22,2022,1,22,2,30,122
1642820400,0.15,2022-01-22T03:00:00Z,2022-01-22,2022,1,22,3,0,122
1642822200,0.18,2022-01-22T03:30:00Z,2022-01-22,2022,1,22,3,30,122
1642824000,0.19,2022-01-22T04:00:00Z,2022-01-22,2022,1,22,4,0,122
1642825800,0.18,2022-01-22T04:30:00Z,2022-01-22,2022,1,22,4,30,122
1642827600,0.21,2022-01-22T05:00:00Z,2022-01-22,2022,1,22,5,0,122
1642829400,0.23,2022-01-22T05:30:00Z,2022-01-22,2022,1,22,5,30,122
1642831200,0.19,2022-01-22T06:00:00Z,2022-01-22,2022,1,22,6,0,122
1642833000,0.36,2022-01-22T06:30:00Z,2022-01-22,2022,1,22,6,30,122
1642834800,0.51,2022-01-22T07:00:00Z,2022-01-22,2022,1,22,7,0,122
1642836600,0.37,2022-01-22T07:30:00Z,2022-01-22,2022,1,22,7,30,122
1642838400,0.38,2022-01-22T08:00:00Z,2022-01-22,2022,1,22,8,0,122
1642840200,0.23,2022-01-22T08:30:00Z,2022-01-22,2022,1,22,8,30,122
1642842000,0.27,2022-01-22T09:00:00Z,2022-01-22,2022,1,22,9,0,122
1642843800,0.29,2022-01-22T09:30:00Z,2022-01-22,2022,1,22,9,30,122
1642845600,0.19,2022-01-22T10:00:00Z,2022-01-22,2022,1,22,10,0,122
1642847400,0.27,2022-01-22T10:30:00Z,2022-01-22,2022,1,22,10,30,122
1642849200,0.2,2022-01-22T11:00:00Z,2022-01-22,2022,1,22,11,0,122
1642851000,0.61,2022-01-22T11:30:00Z,2022-01-22,2022,1,22,11,30,122
1642852800,0.47,2022-01-22T12:00:00Z,2022-01-22,2022,1,22,12,0,122
1642854600,0.35,2022-01-22T12:30:00Z,2022-01-22,2022,1,22,12,30,122
1642856400,0.87,2022-01-22T13:00:00Z,2022-01-22,2022,1,22,13,0,122
1642858200,0.23,2022-01-22T13:30:00Z,2022-01-22,2022,1,22,13,30,122
1642860000,0.3,2022-01-22T14:00:00Z,2022-01-22,2022,1,22,14,0,122
1642861800,0.28,2022-01-22T14:30:00Z,2022-01-22,2022,1,22,14,30,122
1642863600,0.21,2022-01-22T15:00:00Z,2022-01-22,2022,1,22,15,0,122
1642865400,0.21,2022-01-22T15:30:00Z,2022-01-22,2022,1,22,15,30,122
1642867200,0.19,2022-01-22T16:00:00Z,2022-01-22,2022,1,22,16,0,122
1642869000,0.18,2022-01-22T16:30:00Z,2022-01-22,2022,1,22,16,30,122
1642870800,1.03,2022-01-22T17:00:00Z,2022-01-22,2022,1,22,17,0,122
1642872600,1.06,2022-01-22T17:30:00Z,2022-01-22,2022,1,22,17,30,122
1642874400,0.4,2022-01-22T18:00:00Z,2022-01-22,2022,1,22,18,0,122
1642876200,0.28,2022-01-22T18:30:00Z,2022-01-22,2022,1,22,18,30,122
1642878000,0.32,2022-01-22T19:00:00Z,2022-01-22,2022,1,22,19,0,122
1642879800,0.37,2022-01-22T19:30:00Z,2022-01-22,2022,1,22,19,30,122
1642881600,0.32,2022-01-22T20:00:00Z,2022-01-22,2022,1,22,20,0,122
1642883400,0.39,2022-01-22T20:30:00Z,2022-01-22,2022,1,22,20,30,122
1642885200,0.38,2022-01-22T21:00:00Z,2022-01-22,2022,1,22,21,0,122
1642887000,0.35,2022-01-22T21:30:00Z,2022-01-22,2022,1,22,21,30,122
1642888800,0.33,2022-01-22T22:00:00Z,2022-01-22,2022,1,22,22,0,122
1642890600,0.33,2022-01-22T22:30:00Z,2022-01-22,2022,1,22,22,30,122
1642892400,0.21,2022-01-22T23:00:00Z,2022-01-22,2022,1,22,23,0,122
1642894200,0.14,2022-01-22T23:30:00Z,2022-01-22,2022,1,22,23,30,122
1642896000,0.17,2022-01-23T00:00:00Z,2022-01-23,2022,1,23,0,0,123
1642897800,0.12,2022-01-23T00:30:00Z,2022-01-23,2022,1,23,0,30,123
1642899600,0.18,2022-01-23T01:00:00Z,2022-01-23,2022,1,23,1,0,123
1642901400,0.18,2022-01-23T01:30:00Z,2022-01-23,2022,1,23,1,30,123
1642903200,0.21,2022-01-23T02:00:00Z,2022-01-23,2022,1,23,2,0,123
1642905000,0.23,2022-01-23T02:30:00Z,2022-01-23,2022,1,23,2,30,123
1642906800,0.23,2022-01-23T03:00:00Z,2022-01-23,2022,1,23,3,0,123
1642908600,0.27,2022-01-23T03:30:00Z,2022-01-23,2022,1,23,3,30,123
1642910400,0.24,2022-01-23T04:00:00Z,2022-01-23,2022,1,23,4,0,123
1642912200,0.27,2022-01-23T04:30:00Z,2022-01-23,2022,1,23,4,30,123
1642914000,0.29,2022-01-23T05:00:00Z,2022-01-23,2022,1,23,5,0,123
1642915800,0.21,2022-01-23T05:30:00Z,2022-01-23,2022,1,23,5,30,123
1642917600,0.38,2022-01-23T06:00:00Z,2022-01-23,2022,1,23,6,0,123
1642919400,0.36,2022-01-23T06:30:00Z,2022-01-23,2022,1,23,6,30,123
1642921200,0.45,2022-01-23T07:00:00Z,2022-01-23,2022,1,23,7,0,123
1642923000,0.4,2022-01-23T07:30:00Z,2022-01-23,2022,1,23,7,30,123
1642924800,0.47,2022-01-23T08:00:00Z,2022-01-23,2022,1,23,8,0,123
1642926600,0.87,2022-01-23T08:30:00Z,2022-01-23,2022,1,23,8,30,123
1642928400,0.28,2022-01-23T09:00:00Z,2022-01-23,2022,1,23,9,0,123
1642930200,0.29,2022-01-23T09:30:00Z,2022-01-23,2022,1,23,9,30,123
1642932000,0.29,2022-01-23T10:00:00Z,2022-01-23,2022,1,23,10,0,123
1642933800,0.18,2022-01-23T10:30:00Z,2022-01-23,2022,1,23,10,30,123
1642935600,0.31,2022-01-23T11:00:00Z,2022-01-23,2022,1,23,11,0,123
1642937400,0.2,2022-01-23T11:30:00Z,2022-01-23,2022,1,23,11,30,123
1642939200,0.18,2022-01-23T12:00:00Z,2022-01-23,2022,1,23,12,0,123
1642941000,0.21,2022-01-23T12:30:00Z,2022-01-23,2022,1,23,12,30,123
1642942800,0.24,2022-01-23T13:00:00Z,2022-01-23,2022,1,23,13,0,123
1642944600,0.17,2022-01-23T13:30:00Z,2022-01-23,2022,1,23,13,30,123
1642946400,0.2,2022-01-23T14:00:00Z,2022-01-23,2022,1,23,14,0,123
1642948200,0.71,2022-01-23T14:30:00Z,2022-01-23,2022,1,23,14,30,123
1642950000,0.5,2022-01-23T15:00:00Z,2022-01-23,2022,1,23,15,0,123
1642951800,0.48,2022-01-23T15:30:00Z,2022-01-23,2022,1,23,15,30,123
1642953600,0.5,2022-01-23T16:00:00Z,2022-01-23,2022,1,23,16,0,123
1642955400,0.49,2022-01-23T16:30:00Z,2022-01-23,2022,1,23,16,30,123
1642957200,0.46,2022-01-23T17:00:00Z,2022-01-23,2022,1,23,17,0,123
1642959000,0.74,2022-01-23T17:30:00Z,2022-01-23,2022,1,23,17,30,123
1642960800,0.35,2022-01-23T18:00:00Z,2022-01-23,2022,1,23,18,0,123
1642962600,0.34,2022-01-23T18:30:00Z,2022-01-23,2022,1,23,18,30,123
1642964400,0.38,2022-01-23T19:00:00Z,2022-01-23,2022,1,23,19,0,123
1642966200,0.27,2022-01-23T19:30:00Z,2022-01-23,2022,1,23,19,30,123
1642968000,0.37,2022-01-23T20:00:00Z,2022-01-23,2022,1,23,20,0,123
1642969800,0.38,2022-01-23T20:30:00Z,2022-01-23,2022,1,23,20,30,123
1642971600,0.37,2022-01-23T21:00:00Z,2022-01-23,2022,1,23,21,0,123
1642973400,0.22,2022-01-23T21:30:00Z,2022-01-23,2022,1,23,21,30,123
1642975200,0.27,2022-01-23T22:00:00Z,2022-01-23,2022,1,23,22,0,123
1642977000,0.28,2022-01-23T22:30:00Z,2022-01-23,2022,1,23,22,30,123
1642978800,0.16,2022-01-23T23:00:00Z,2022-01-23,2022,1,23,23,0,123
1642980600,0.11,2022-01-23T23:30:00Z,2022-01-23,2022,1,23,23,30,123
1642982400,0.16,2022-01-24T00:00:00Z,2022-01-24,2022,1,24,0,0,124
1642984200,0.13,2022-01-24T00:30:00Z,2022-01-24,2022,1,24,0,30,124
1642986000,0.13,2022-01-24T01:00:00Z,2022-01-24,2022,1,24,1,0,124
1642987800,0.13,2022-01-24T01:30:00Z,2022-01-24,2022,1,24,1,30,124
1642989600,0.13,2022-01-24T02:00:00Z,2022-01-24,2022,1,24,2,0,124
1642991400,0.13,2022-01-24T02:30:00Z,2022-01-24,2022,1,24,2,30,124
1642993200,0.16,2022-01-24T03:00:00Z,2022-01-24,2022,1,24,3,0,124
1642995000,0.18,2022-01-24T03:30:00Z,2022-01-24,2022,1,24,3,30,124
1642996800,0.18,2022-01-24T04:00:00Z,2022-01-24,2022,1,24,4,0,124
1642998600,0.22,2022-01-24T04:30:00Z,2022-01-24,2022,1,24,4,30,124
1643000400,0.16,2022-01-24T05:00:00Z,2022-01-24,2022,1,24,5,0,124
1643002200,0.35,2022-01-24T05:30:00Z,2022-01-24,2022,1,24,5,30,124
1643004000,0.43,2022-01-24T06:00:00Z,2022-01-24,2022,1,24,6,0,124
1643005800,0.42,2022-01-24T06:30:00Z,2022-01-24,2022,1,24,6,30,124
1643007600,0.38,2022-01-24T07:00:00Z,2022-01-24,2022,1,24,7,0,124
1643009400,0.4,2022-01-24T07:30:00Z,2022-01-24,2022,1,24,7,30,124
1643011200,0.43,2022-01-24T08:00:00Z,2022-01-24,2022,1,24,8,0,124
1643013000,0.14,2022-01-24T08:30:00Z,2022-01-24,2022,1,24,8,30,124
1643014800,0.29,2022-01-24T09:00:00Z,2022-01-24,2022,1,24,9,0,124
1643016600,0.84,2022-01-24T09:30:00Z,2022-01-24,2022,1,24,9,30,124
1643018400,0.35,2022-01-24T10:00:00Z,2022-01-24,2022,1,24,10,0,124
1643020200,0.65,2022-01-24T10:30:00Z,2022-01-24,2022,1,24,10,30,124
1643022000,0.68,2022-01-24T11:00:00Z,2022-01-24,2022,1,24,11,0,124
1643023800,0.17,2022-01-24T11:30:00Z,2022-01-24,2022,1,24,11,30,124
1643025600,0.37,2022-01-24T12:00:00Z,2022-01-24,2022,1,24,12,0,124
1643027400,0.31,2022-01-24T12:30:00Z,2022-01-24,2022,1,24,12,30,124
1643029200,0.18,2022-01-24T13:00:00Z,2022-01-24,2022,1,24,13,0,124
1643031000,0.14,2022-01-24T13:30:00Z,2022-01-24,2022,1,24,13,30,124
1643032800,0.17,2022-01-24T14:00:00Z,2022-01-24,2022,1,24,14,0,124
1643034600,0.16,2022-01-24T14:30:00Z,2022-01-24,2022,1,24,14,30,124
1643036400,0.24,2022-01-24T15:00:00Z,2022-01-24,2022,1,24,15,0,124
1643038200,0.21,2022-01-24T15:30:00Z,2022-01-24,2022,1,24,15,30,124
1643040000,0.26,2022-01-24T16:00:00Z,2022-01-24,2022,1,24,16,0,124
1643041800,0.23,2022-01-24T16:30:00Z,2022-01-24,2022,1,24,16,30,124
1643043600,0.64,2022-01-24T17:00:00Z,2022-01-24,2022,1,24,17,0,124
1643045400,0.3,2022-01-24T17:30:00Z,2022-01-24,2022,1,24,17,30,124
1643047200,0.3,2022-01-24T18:00:00Z,2022-01-24,2022,1,24,18,0,124
1643049000,0.34,2022-01-24T18:30:00Z,2022-01-24,2022,1,24,18,30,124
1643050800,0.32,2022-01-24T19:00:00Z,2022-01-24,2022,1,24,19,0,124
1643052600,0.35,2022-01-24T19:30:00Z,2022-01-24,2022,1,24,19,30,124
1643054400,0.36,2022-01-24T20:00:00Z,2022-01-24,2022,1,24,20,0,124
1643056200,0.32,2022-01-24T20:30:00Z,2022-01-24,2022,1,24,20,30,124
1643058000,0.38,2022-01-24T21:00:00Z,2022-01-24,2022,1,24,21,0,124
1643059800,0.25,2022-01-24T21:30:00Z,2022-01-24,2022,1,24,21,30,124
1643061600,0.31,2022-01-24T22:00:00Z,2022-01-24,2022,1,24,22,0,124
1643063400,0.26,2022-01-24T22:30:00Z,2022-01-24,2022,1,24,22,30,124
1643065200,0.17,2022-01-24T23:00:00Z,2022-01-24,2022,1,24,23,0,124
1643067000,0.16,2022-01-24T23:30:00Z,2022-01-24,2022,1,24,23,30,124
1643068800,0.12,2022-01-25T00:00:00Z,2022-01-25,2022,1,25,0,0,125
1643070600,0.14,2022-01-25T00:30:00Z,2022-01-25,2022,1,25,0,30,125
1643072400,0.12,2022-01-25T01:00:00Z,2022-01-25,2022,1,25,1,0,125
1643074200,0.11,2022-01-25T01:30:00Z,2022-01-25,2022,1,25,1,30,125
1643076000,0.14,2022-01-25T02:00:00Z,2022-01-25,2022,1,25,2,0,125
1643077800,0.1,2022-01-25T02:30:00Z,2022-01-25,2022,1,25,2,30,125
1643079600,0.14,2022-01-25T03:00:00Z,2022-01-25,2022,1,25,3,0,125
1643081400,0.1,2022-01-25T03:30:00Z,2022-01-25,2022,1,25,3,30,125
1643083200,0.13,2022-01-25T04:00:00Z,2022-01-25,2022,1,25,4,0,125
1643085000,0.14,2022-01-25T04:30:00Z,2022-01-25,2022,1,25,4,30,125
1643086800,0.11,2022-01-25T05:00:00Z,2022-01-25,2022,1,25,5,0,125
1643088600,0.32,2022-01-25T05:30:00Z,2022-01-25,2022,1,25,5,30,125
1643090400,0.36,2022-01-25T06:00:00Z,2022-01-25,2022,1,25,6,0,125
1643092200,0.42,2022-01-25T06:30:00Z,2022-01-25,2022,1,25,6,30,125
1643094000,0.35,2022-01-25T07:00:00Z,2022-01-25,2022,1,25,7,0,125
1643095800,0.27,2022-01-25T07:30:00Z,2022-01-25,2022,1,25,7,30,125
1643097600,0.24,2022-01-25T08:00:00Z,2022-01-25,2022,1,25,8,0,125
1643099400,0.2,2022-01-25T08:30:00Z,2022-01-25,2022,1,25,8,30,125
1643101200,0.26,2022-01-25T09:00:00Z,2022-01-25,2022,1,25,9,0,125
1643103000,0.48,2022-01-25T09:30:00Z,2022-01-25,2022,1,25,9,30,125
1643104800,0.6,2022-01-25T10:00:00Z,2022-01-25,2022,1,25,10,0,125
1643106600,0.49,2022-01-25T10:30:00Z,2022-01-25,2022,1,25,10,30,125
1643108400,0.54,2022-01-25T11:00:00Z,2022-01-25,2022,1,25,11,0,125
1643110200,0.13,2022-01-25T11:30:00Z,2022-01-25,2022,1,25,11,30,125
1643112000,0.15,2022-01-25T12:00:00Z,2022-01-25,2022,1,25,12,0,125
1643113800,0.16,2022-01-25T12:30:00Z,2022-01-25,2022,1,25,12,30,125
1643115600,0.2,2022-01-25T13:00:00Z,2022-01-25,2022,1,25,13,0,125
1643117400,0.16,2022-01-25T13:30:00Z,2022-01-25,2022,1,25,13,30,125
1643119200,0.12,2022-01-25T14:00:00Z,2022-01-25,2022,1,25,14,0,125
1643121000,0.18,2022-01-25T14:30:00Z,2022-01-25,2022,1,25,14,30,125
1643122800,0.12,2022-01-25T15:00:00Z,2022-01-25,2022,1,25,15,0,125
1643124600,0.26,2022-01-25T15:30:00Z,2022-01-25,2022,1,25,15,30,125
1643126400,0.26,2022-01-25T16:00:00Z,2022-01-25,2022,1,25,16,0,125
1643128200,0.24,2022-01-25T16:30:00Z,2022-01-25,2022,1,25,16,30,125
1643130000,0.26,2022-01-25T17:00:00Z,2022-01-25,2022,1,25,17,0,125
1643131800,0.78,2022-01-25T17:30:00Z,2022-01-25,2022,1,25,17,30,125
1643133600,0.38,2022-01-25T18:00:00Z,2022-01-25,2022,1,25,18,0,125
1643135400,0.29,2022-01-25T18:30:00Z,2022-01-25,2022,1,25,18,30,125
1643137200,0.32,2022-01-25T19:00:00Z,2022-01-25,2022,1,25,19,0,125
1643139000,0.47,2022-01-25T19:30:00Z,2022-01-25,2022,1,25,19,30,125
1643140800,0.36,2022-01-25T20:00:00Z,2022-01-25,2022,1,25,20,0,125
1643142600,0.96,2022-01-25T20:30:00Z,2022-01-25,2022,1,25,20,30,125
1643144400,2.23,2022-01-25T21:00:00Z,2022-01-25,2022,1,25,21,0,125
1643146200,0.52,2022-01-25T21:30:00Z,2022-01-25,2022,1,25,21,30,125
1643148000,0.36,2022-01-25T22:00:00Z,2022-01-25,2022,1,25,22,0,125
1643149800,0.32,2022-01-25T22:30:00Z,2022-01-25,2022,1,25,22,30,125
1643151600,0.22,2022-01-25T23:00:00Z,2022-01-25,2022,1,25,23,0,125
1643153400,0.2,2022-01-25T23:30:00Z,2022-01-25,2022,1,25,23,30,125
1643155200,0.15,2022-01-26T00:00:00Z,2022-01-26,2022,1,26,0,0,126
1643157000,0.19,2022-01-26T00:30:00Z,2022-01-26,2022,1,26,0,30,126
1643158800,0.16,2022-01-26T01:00:00Z,2022-01-26,2022,1,26,1,0,126
1643160600,0.17,2022-01-26T01:30:00Z,2022-01-26,2022,1,26,1,30,126
1643162400,0.18,2022-01-26T02:00:00Z,2022-01-26,2022,1,26,2,0,126
1643164200,0.14,2022-01-26T02:30:00Z,2022-01-26,2022,1,26,2,30,126
1643166000,0.17,2022-01-26T03:00:00Z,2022-01-26,2022,1,26,3,0,126
1643167800,0.15,2022-01-26T03:30:00Z,2022-01-26,2022,1,26,3,30,126
1643169600,0.16,2022-01-26T04:00:00Z,2022-01-26,2022,1,26,4,0,126
1643171400,0.22,2022-01-26T04:30:00Z,2022-01-26,2022,1,26,4,30,126
1643173200,0.19,2022-01-26T05:00:00Z,2022-01-26,2022,1,26,5,0,126
1643175000,0.31,2022-01-26T05:30:00Z,2022-01-26,2022,1,26,5,30,126
1643176800,0.42,2022-01-26T06:00:00Z,2022-01-26,2022,1,26,6,0,126
1643178600,0.5,2022-01-26T06:30:00Z,2022-01-26,2022,1,26,6,30,126
1643180400,0.47,2022-01-26T07:00:00Z,2022-01-26,2022,1,26,7,0,126
1643182200,0.28,2022-01-26T07:30:00Z,2022-01-26,2022,1,26,7,30,126
1643184000,0.3,2022-01-26T08:00:00Z,2022-01-26,2022,1,26,8,0,126
1643185800,0.21,2022-01-26T08:30:00Z,2022-01-26,2022,1,26,8,30,126
1643187600,0.24,2022-01-26T09:00:00Z,2022-01-26,2022,1,26,9,0,126
1643189400,0.21,2022-01-26T09:30:00Z,2022-01-26,2022,1,26,9,30,126
1643191200,0.23,2022-01-26T10:00:00Z,2022-01-26,2022,1,26,10,0,126
1643193000,0.34,2022-01-26T10:30:00Z,2022-01-26,2022,1,26,10,30,126
1643194800,0.44,2022-01-26T11:00:00Z,2022-01-26,2022,1,26,11,0,126
1643196600,0.28,2022-01-26T11:30:00Z,2022-01-26,2022,1,26,11,30,126
1643198400,0.24,2022-01-26T12:00:00Z,2022-01-26,2022,1,26,12,0,126
1643200200,0.19,2022-01-26T12:30:00Z,2022-01-26,2022,1,26,12,30,126
1643202000,0.17,2022-01-26T13:00:00Z,2022-01-26,2022,1,26,13,0,126
1643203800,0.16,2022-01-26T13:30:00Z,2022-01-26,2022,1,26,13,30,126
1643205600,0.14,2022-01-26T14:00:00Z,2022-01-26,2022,1,26,14,0,126
1643207400,0.19,2022-01-26T14:30:00Z,2022-01-26,2022,1,26,14,30,126
1643209200,0.18,2022-01-26T15:00:00Z,2022-01-26,2022,1,26,15,0,126
1643211000,0.33,2022-01-26T15:30:00Z,2022-01-26,2022,1,26,15,30,126
1643212800,0.27,2022-01-26T16:00:00Z,2022-01-26,2022,1,26,16,0,126
1643214600,1.17,2022-01-26T16:30:00Z,2022-01-26,2022,1,26,16,30,126
1643216400,0.45,2022-01-26T17:00:00Z,2022-01-26,2022,1,26,17,0,126
1643218200,0.24,2022-01-26T17:30:00Z,2022-01-26,2022,1,26,17,30,126
1643220000,0.25,2022-01-26T18:00:00Z,2022-01-26,2022,1,26,18,0,126
1643221800,0.2,2022-01-26T18:30:00Z,2022-01-26,2022,1,26,18,30,126
1643223600,0.22,2022-01-26T19:00:00Z,2022-01-26,2022,1,26,19,0,126
1643225400,0.32,2022-01-26T19:30:00Z,2022-01-26,2022,1,26,19,30,126
1643227200,0.41,2022-01-26T20:00:00Z,2022-01-26,2022,1,26,20,0,126
1643229000,0.39,2022-01-26T20:30:00Z,2022-01-26,2022,1,26,20,30,126
1643230800,2.18,2022-01-26T21:00:00Z,2022-01-26,2022,1,26,21,0,126
1643232600,1.68,2022-01-26T21:30:00Z,2022-01-26,2022,1,26,21,30,126
1643234400,0.28,2022-01-26T22:00:00Z,2022-01-26,2022,1,26,22,0,126
1643236200,0.27,2022-01-26T22:30:00Z,2022-01-26,2022,1,26,22,30,126
1643238000,0.25,2022-01-26T23:00:00Z,2022-01-26,2022,1,26,23,0,126
1643239800,0.15,2022-01-26T23:30:00Z,2022-01-26,2022,1,26,23,30,126
1643241600,0.12,2022-01-27T00:00:00Z,2022-01-27,2022,1,27,0,0,127
1643243400,0.15,2022-01-27T00:30:00Z,2022-01-27,2022,1,27,0,30,127
1643245200,0.14,2022-01-27T01:00:00Z,2022-01-27,2022,1,27,1,0,127
1643247000,0.11,2022-01-27T01:30:00Z,2022-01-27,2022,1,27,1,30,127
1643248800,0.16,2022-01-27T02:00:00Z,2022-01-27,2022,1,27,2,0,127
1643250600,0.14,2022-01-27T02:30:00Z,2022-01-27,2022,1,27,2,30,127
1643252400,0.21,2022-01-27T03:00:00Z,2022-01-27,2022,1,27,3,0,127
1643254200,0.17,2022-01-27T03:30:00Z,2022-01-27,2022,1,27,3,30,127
1643256000,0.15,2022-01-27T04:00:00Z,2022-01-27,2022,1,27,4,0,127
1643257800,0.22,2022-01-27T04:30:00Z,2022-01-27,2022,1,27,4,30,127
1643259600,0.24,2022-01-27T05:00:00Z,2022-01-27,2022,1,27,5,0,127
1643261400,0.28,2022-01-27T05:30:00Z,2022-01-27,2022,1,27,5,30,127
1643263200,0.46,2022-01-27T06:00:00Z,2022-01-27,2022,1,27,6,0,127
1643265000,0.47,2022-01-27T06:30:00Z,2022-01-27,2022,1,27,6,30,127
1643266800,0.38,2022-01-27T07:00:00Z,2022-01-27,2022,1,27,7,0,127
1643268600,0.29,2022-01-27T07:30:00Z,2022-01-27,2022,1,27,7,30,127
1643270400,0.29,2022-01-27T08:00:00Z,2022-01-27,2022,1,27,8,0,127
1643272200,0.3,2022-01-27T08:30:00Z,2022-01-27,2022,1,27,8,30,127
1643274000,0.42,2022-01-27T09:00:00Z,2022-01-27,2022,1,27,9,0,127
1643275800,0.84,2022-01-27T09:30:00Z,2022-01-27,2022,1,27,9,30,127
1643277600,0.38,2022-01-27T10:00:00Z,2022-01-27,2022,1,27,10,0,127
1643279400,0.65,2022-01-27T10:30:00Z,2022-01-27,2022,1,27,10,30,127
1643281200,0.43,2022-01-27T11:00:00Z,2022-01-27,2022,1,27,11,0,127
1643283000,0.14,2022-01-27T11:30:00Z,2022-01-27,2022,1,27,11,30,127
1643284800,0.19,2022-01-27T12:00:00Z,2022-01-27,2022,1,27,12,0,127
1643286600,0.14,2022-01-27T12:30:00Z,2022-01-27,2022,1,27,12,30,127
1643288400,0.22,2022-01-27T13:00:00Z,2022-01-27,2022,1,27,13,0,127
1643290200,0.14,2022-01-27T13:30:00Z,2022-01-27,2022,1,27,13,30,127
1643292000,0.14,2022-01-27T14:00:00Z,2022-01-27,2022,1,27,14,0,127
1643293800,0.24,2022-01-27T14:30:00Z,2022-01-27,2022,1,27,14,30,127
1643295600,0.14,2022-01-27T15:00:00Z,2022-01-27,2022,1,27,15,0,127
1643297400,0.26,2022-01-27T15:30:00Z,2022-01-27,2022,1,27,15,30,127
1643299200,0.22,2022-01-27T16:00:00Z,2022-01-27,2022,1,27,16,0,127
1643301000,1.21,2022-01-27T16:30:00Z,2022-01-27,2022,1,27,16,30,127
1643302800,0.41,2022-01-27T17:00:00Z,2022-01-27,2022,1,27,17,0,127
1643304600,0.41,2022-01-27T17:30:00Z,2022-01-27,2022,1,27,17,30,127
1643306400,0.27,2022-01-27T18:00:00Z,2022-01-27,2022,1,27,18,0,127
1643308200,0.31,2022-01-27T18:30:00Z,2022-01-27,2022,1,27,18,30,127
1643310000,0.41,2022-01-27T19:00:00Z,2022-01-27,2022,1,27,19,0,127
1643311800,0.29,2022-01-27T19:30:00Z,2022-01-27,2022,1,27,19,30,127
1643313600,0.35,2022-01-27T20:00:00Z,2022-01-27,2022,1,27,20,0,127
1643315400,0.38,2022-01-27T20:30:00Z,2022-01-27,2022,1,27,20,30,127
1643317200,0.44,2022-01-27T21:00:00Z,2022-01-27,2022,1,27,21,0,127
1643319000,0.46,2022-01-27T21:30:00Z,2022-01-27,2022,1,27,21,30,127
1643320800,0.34,2022-01-27T22:00:00Z,2022-01-27,2022,1,27,22,0,127
