time,energy,datetime,date,year,month,day,hour,minute,runningdate
1577935800,0.18,2020-01-02T03:30:00Z,2020-01-02,2020,1,2,3,30,102
1577937600,0.18,2020-01-02T04:00:00Z,2020-01-02,2020,1,2,4,0,102
1577939400,0.22,2020-01-02T04:30:00Z,2020-01-02,2020,1,2,4,30,102
1577941200,0.14,2020-01-02T05:00:00Z,2020-01-02,2020,1,2,5,0,102
1577943000,0.15,2020-01-02T05:30:00Z,2020-01-02,2020,1,2,5,30,102
1577944800,0.2,2020-01-02T06:00:00Z,2020-01-02,2020,1,2,6,0,102
1577946600,0.16,2020-01-02T06:30:00Z,2020-01-02,2020,1,2,6,30,102
1577948400,0.22,2020-01-02T07:00:00Z,2020-01-02,2020,1,2,7,0,102
1577950200,0.13,2020-01-02T07:30:00Z,2020-01-02,2020,1,2,7,30,102
1577952000,0.17,2020-01-02T08:00:00Z,2020-01-02,2020,1,2,8,0,102
1577953800,0.2,2020-01-02T08:30:00Z,2020-01-02,2020,1,2,8,30,102
1577955600,0.15,2020-01-02T09:00:00Z,2020-01-02,2020,1,2,9,0,102
1577957400,0.12,2020-01-02T09:30:00Z,2020-01-02,2020,1,2,9,30,102
1577959200,0.22,2020-01-02T10:00:00Z,2020-01-02,2020,1,2,10,0,102
1577961000,0.12,2020-01-02T10:30:00Z,2020-01-02,2020,1,2,10,30,102
1577962800,0.11,2020-01-02T11:00:00Z,2020-01-02,2020,1,2,11,0,102
1577964600,0.15,2020-01-02T11:30:00Z,2020-01-02,2020,1,2,11,30,102
1577966400,0.15,2020-01-02T12:00:00Z,2020-01-02,2020,1,2,12,0,102
1577968200,0.15,2020-01-02T12:30:00Z,2020-01-02,2020,1,2,12,30,102
1577970000,0.14,2020-01-02T13:00:00Z,2020-01-02,2020,1,2,13,0,102
1577971800,0.12,2020-01-02T13:30:00Z,2020-01-02,2020,1,2,13,30,102
1577973600,0.15,2020-01-02T14:00:00Z,2020-01-02,2020,1,2,14,0,102
1577975400,0.12,2020-01-02T14:30:00Z,2020-01-02,2020,1,2,14,30,102
1577977200,0.18,2020-01-02T15:00:00Z,2020-01-02,2020,1,2,15,0,102
1577979000,0.1,2020-01-02T15:30:00Z,2020-01-02,2020,1,2,15,30,102
1577980800,0.11,2020-01-02T16:00:00Z,2020-01-02,2020,1,2,16,0,102
1577982600,0.15,2020-01-02T16:30:00Z,2020-01-02,2020,1,2,16,30,102
1577984400,0.11,2020-01-02T17:00:00Z,2020-01-02,2020,1,2,17,0,102
1577986200,0.16,2020-01-02T17:30:00Z,2020-01-02,2020,1,2,17,30,102
1577988000,0.14,2020-01-02T18:00:00Z,2020-01-02,2020,1,2,18,0,102
1577989800,0.11,2020-01-02T18:30:00Z,2020-01-02,2020,1,2,18,30,102
1577991600,0.16,2020-01-02T19:00:00Z,2020-01-02,2020,1,2,19,0,102
1577993400,0.12,2020-01-02T19:30:00Z,2020-01-02,2020,1,2,19,30,102
1577995200,0.18,2020-01-02T20:00:00Z,2020-01-02,2020,1,2,20,0,102
1577997000,0.52,2020-01-02T20:30:00Z,2020-01-02,2020,1,2,20,30,102
1577998800,0.62,2020-01-02T21:00:00Z,2020-01-02,2020,1,2,21,0,102
1578000600,0.47,2020-01-02T21:30:00Z,2020-01-02,2020,1,2,21,30,102
1578002400,0.35,2020-01-02T22:00:00Z,2020-01-02,2020,1,2,22,0,102
1578004200,0.18,2020-01-02T22:30:00Z,2020-01-02,2020,1,2,22,30,102
1578006000,0.15,2020-01-02T23:00:00Z,2020-01-02,2020,1,2,23,0,102
1578007800,0.16,2020-01-02T23:30:00Z,2020-01-02,2020,1,2,23,30,102
1578009600,0.1,2020-01-03T00:00:00Z,2020-01-03,2020,1,3,0,0,103
1578011400,0.13,2020-01-03T00:30:00Z,2020-01-03,2020,1,3,0,30,103
1578013200,0.11,2020-01-03T01:00:00Z,2020-01-03,2020,1,3,1,0,103
1578015000,0.11,2020-01-03T01:30:00Z,2020-01-03,2020,1,3,1,30,103
1578016800,0.13,2020-01-03T02:00:00Z,2020-01-03,2020,1,3,2,0,103
1578018600,0.09,2020-01-03T02:30:00Z,2020-01-03,2020,1,3,2,30,103
1578020400,0.12,2020-01-03T03:00:00Z,2020-01-03,2020,1,3,3,0,103
1578022200,0.09,2020-01-03T03:30:00Z,2020-01-03,2020,1,3,3,30,103
1578024000,0.11,2020-01-03T04:00:00Z,2020-01-03,2020,1,3,4,0,103
1578025800,0.12,2020-01-03T04:30:00Z,2020-01-03,2020,1,3,4,30,103
1578027600,0.09,2020-01-03T05:00:00Z,2020-01-03,2020,1,3,5,0,103
1578029400,0.12,2020-01-03T05:30:00Z,2020-01-03,2020,1,3,5,30,103
1578031200,0.1,2020-01-03T06:00:00Z,2020-01-03,2020,1,3,6,0,103
1578033000,0.28,2020-01-03T06:30:00Z,2020-01-03,2020,1,3,6,30,103
1578034800,0.34,2020-01-03T07:00:00Z,2020-01-03,2020,1,3,7,0,103
1578036600,0.34,2020-01-03T07:30:00Z,2020-01-03,2020,1,3,7,30,103
1578038400,0.31,2020-01-03T08:00:00Z,2020-01-03,2020,1,3,8,0,103
1578040200,0.36,2020-01-03T08:30:00Z,2020-01-03,2020,1,3,8,30,103
1578042000,0.35,2020-01-03T09:00:00Z,2020-01-03,2020,1,3,9,0,103
1578043800,0.34,2020-01-03T09:30:00Z,2020-01-03,2020,1,3,9,30,103
1578045600,0.32,2020-01-03T10:00:00Z,2020-01-03,2020,1,3,10,0,103
1578047400,0.77,2020-01-03T10:30:00Z,2020-01-03,2020,1,3,10,30,103
1578049200,0.35,2020-01-03T11:00:00Z,2020-01-03,2020,1,3,11,0,103
1578051000,0.46,2020-01-03T11:30:00Z,2020-01-03,2020,1,3,11,30,103
1578052800,0.29,2020-01-03T12:00:00Z,2020-01-03,2020,1,3,12,0,103
1578054600,0.4,2020-01-03T12:30:00Z,2020-01-03,2020,1,3,12,30,103
1578056400,0.42,2020-01-03T13:00:00Z,2020-01-03,2020,1,3,13,0,103
1578058200,0.44,2020-01-03T13:30:00Z,2020-01-03,2020,1,3,13,30,103
1578060000,0.2,2020-01-03T14:00:00Z,2020-01-03,2020,1,3,14,0,103
1578061800,0.16,2020-01-03T14:30:00Z,2020-01-03,2020,1,3,14,30,103
1578063600,0.28,2020-01-03T15:00:00Z,2020-01-03,2020,1,3,15,0,103
1578065400,0.17,2020-01-03T15:30:00Z,2020-01-03,2020,1,3,15,30,103
1578067200,0.88,2020-01-03T16:00:00Z,2020-01-03,2020,1,3,16,0,103
1578069000,0.2,2020-01-03T16:30:00Z,2020-01-03,2020,1,3,16,30,103
1578070800,0.68,2020-01-03T17:00:00Z,2020-01-03,2020,1,3,17,0,103
1578072600,0.5,2020-01-03T17:30:00Z,2020-01-03,2020,1,3,17,30,103
1578074400,0.77,2020-01-03T18:00:00Z,2020-01-03,2020,1,3,18,0,103
1578076200,0.43,2020-01-03T18:30:00Z,2020-01-03,2020,1,3,18,30,103
1578078000,0.31,2020-01-03T19:00:00Z,2020-01-03,2020,1,3,19,0,103
1578079800,0.21,2020-01-03T19:30:00Z,2020-01-03,2020,1,3,19,30,103
1578081600,0.35,2020-01-03T20:00:00Z,2020-01-03,2020,1,3,20,0,103
1578083400,0.28,2020-01-03T20:30:00Z,2020-01-03,2020,1,3,20,30,103
1578085200,0.24,2020-01-03T21:00:00Z,2020-01-03,2020,1,3,21,0,103
1578087000,0.28,2020-01-03T21:30:00Z,2020-01-03,2020,1,3,21,30,103
1578088800,0.29,2020-01-03T22:00:00Z,2020-01-03,2020,1,3,22,0,103
1578090600,0.26,2020-01-03T22:30:00Z,2020-01-03,2020,1,3,22,30,103
1578092400,0.22,2020-01-03T23:00:00Z,2020-01-03,2020,1,3,23,0,103
1578094200,0.2,2020-01-03T23:30:00Z,2020-01-03,2020,1,3,23,30,103
1578096000,0.12,2020-01-04T00:00:00Z,2020-01-04,2020,1,4,0,0,104
1578097800,0.15,2020-01-04T00:30:00Z,2020-01-04,2020,1,4,0,30,104
1578099600,0.12,2020-01-04T01:00:00Z,2020-01-04,2020,1,4,1,0,104
1578101400,0.14,2020-01-04T01:30:00Z,2020-01-04,2020,1,4,1,30,104
1578103200,0.1,2020-01-04T02:00:00Z,2020-01-04,2020,1,4,2,0,104
1578105000,0.11,2020-01-04T02:30:00Z,2020-01-04,2020,1,4,2,30,104
1578106800,0.11,2020-01-04T03:00:00Z,2020-01-04,2020,1,4,3,0,104
1578108600,0.1,2020-01-04T03:30:00Z,2020-01-04,2020,1,4,3,30,104
1578110400,0.13,2020-01-04T04:00:00Z,2020-01-04,2020,1,4,4,0,104
1578112200,0.1,2020-01-04T04:30:00Z,2020-01-04,2020,1,4,4,30,104
1578114000,0.17,2020-01-04T05:00:00Z,2020-01-04,2020,1,4,5,0,104
1578115800,0.14,2020-01-04T05:30:00Z,2020-01-04,2020,1,4,5,30,104
1578117600,0.13,2020-01-04T06:00:00Z,2020-01-04,2020,1,4,6,0,104
1578119400,0.25,2020-01-04T06:30:00Z,2020-01-04,2020,1,4,6,30,104
1578121200,0.22,2020-01-04T07:00:00Z,2020-01-04,2020,1,4,7,0,104
1578123000,0.21,2020-01-04T07:30:00Z,2020-01-04,2020,1,4,7,30,104
1578124800,0.52,2020-01-04T08:00:00Z,2020-01-04,2020,1,4,8,0,104
1578126600,0.51,2020-01-04T08:30:00Z,2020-01-04,2020,1,4,8,30,104
1578128400,0.39,2020-01-04T09:00:00Z,2020-01-04,2020,1,4,9,0,104
1578130200,0.36,2020-01-04T09:30:00Z,2020-01-04,2020,1,4,9,30,104
1578132000,0.26,2020-01-04T10:00:00Z,2020-01-04,2020,1,4,10,0,104
1578133800,0.23,2020-01-04T10:30:00Z,2020-01-04,2020,1,4,10,30,104
1578135600,0.19,2020-01-04T11:00:00Z,2020-01-04,2020,1,4,11,0,104
1578137400,0.24,2020-01-04T11:30:00Z,2020-01-04,2020,1,4,11,30,104
1578139200,0.29,2020-01-04T12:00:00Z,2020-01-04,2020,1,4,12,0,104
1578141000,0.22,2020-01-04T12:30:00Z,2020-01-04,2020,1,4,12,30,104
1578142800,0.14,2020-01-04T13:00:00Z,2020-01-04,2020,1,4,13,0,104
1578144600,0.15,2020-01-04T13:30:00Z,2020-01-04,2020,1,4,13,30,104
1578146400,0.13,2020-01-04T14:00:00Z,2020-01-04,2020,1,4,14,0,104
1578148200,0.14,2020-01-04T14:30:00Z,2020-01-04,2020,1,4,14,30,104
1578150000,0.16,2020-01-04T15:00:00Z,2020-01-04,2020,1,4,15,0,104
1578151800,0.2,2020-01-04T15:30:00Z,2020-01-04,2020,1,4,15,30,104
1578153600,0.19,2020-01-04T16:00:00Z,2020-01-04,2020,1,4,16,0,104
1578155400,0.21,2020-01-04T16:30:00Z,2020-01-04,2020,1,4,16,30,104
1578157200,0.14,2020-01-04T17:00:00Z,2020-01-04,2020,1,4,17,0,104
1578159000,0.5,2020-01-04T17:30:00Z,2020-01-04,2020,1,4,17,30,104
1578160800,0.59,2020-01-04T18:00:00Z,2020-01-04,2020,1,4,18,0,104
1578162600,0.5,2020-01-04T18:30:00Z,2020-01-04,2020,1,4,18,30,104
1578164400,0.27,2020-01-04T19:00:00Z,2020-01-04,2020,1,4,19,0,104
1578166200,0.22,2020-01-04T19:30:00Z,2020-01-04,2020,1,4,19,30,104
1578168000,0.18,2020-01-04T20:00:00Z,2020-01-04,2020,1,4,20,0,104
1578169800,0.21,2020-01-04T20:30:00Z,2020-01-04,2020,1,4,20,30,104
1578171600,0.3,2020-01-04T21:00:00Z,2020-01-04,2020,1,4,21,0,104
1578173400,0.23,2020-01-04T21:30:00Z,2020-01-04,2020,1,4,21,30,104
1578175200,0.27,2020-01-04T22:00:00Z,2020-01-04,2020,1,4,22,0,104
1578177000,0.32,2020-01-04T22:30:00Z,2020-01-04,2020,1,4,22,30,104
1578178800,0.25,2020-01-04T23:00:00Z,2020-01-04,2020,1,4,23,0,104
1578180600,0.23,2020-01-04T23:30:00Z,2020-01-04,2020,1,4,23,30,104
1578182400,0.15,2020-01-05T00:00:00Z,2020-01-05,2020,1,5,0,0,105
1578184200,0.12,2020-01-05T00:30:00Z,2020-01-05,2020,1,5,0,30,105
1578186000,0.14,2020-01-05T01:00:00Z,2020-01-05,2020,1,5,1,0,105
1578187800,0.1,2020-01-05T01:30:00Z,2020-01-05,2020,1,5,1,30,105
1578189600,0.13,2020-01-05T02:00:00Z,2020-01-05,2020,1,5,2,0,105
1578191400,0.08,2020-01-05T02:30:00Z,2020-01-05,2020,1,5,2,30,105
1578193200,0.12,2020-01-05T03:00:00Z,2020-01-05,2020,1,5,3,0,105
1578195000,0.1,2020-01-05T03:30:00Z,2020-01-05,2020,1,5,3,30,105
1578196800,0.13,2020-01-05T04:00:00Z,2020-01-05,2020,1,5,4,0,105
1578198600,0.09,2020-01-05T04:30:00Z,2020-01-05,2020,1,5,4,30,105
1578200400,0.12,2020-01-05T05:00:00Z,2020-01-05,2020,1,5,5,0,105
1578202200,0.13,2020-01-05T05:30:00Z,2020-01-05,2020,1,5,5,30,105
1578204000,0.15,2020-01-05T06:00:00Z,2020-01-05,2020,1,5,6,0,105
1578205800,0.28,2020-01-05T06:30:00Z,2020-01-05,2020,1,5,6,30,105
1578207600,0.22,2020-01-05T07:00:00Z,2020-01-05,2020,1,5,7,0,105
1578209400,0.31,2020-01-05T07:30:00Z,2020-01-05,2020,1,5,7,30,105
1578211200,0.38,2020-01-05T08:00:00Z,2020-01-05,2020,1,5,8,0,105
1578213000,0.44,2020-01-05T08:30:00Z,2020-01-05,2020,1,5,8,30,105
1578214800,0.24,2020-01-05T09:00:00Z,2020-01-05,2020,1,5,9,0,105
1578216600,0.19,2020-01-05T09:30:00Z,2020-01-05,2020,1,5,9,30,105
1578218400,0.48,2020-01-05T10:00:00Z,2020-01-05,2020,1,5,10,0,105
1578220200,0.65,2020-01-05T10:30:00Z,2020-01-05,2020,1,5,10,30,105
1578222000,0.72,2020-01-05T11:00:00Z,2020-01-05,2020,1,5,11,0,105
1578223800,0.64,2020-01-05T11:30:00Z,2020-01-05,2020,1,5,11,30,105
1578225600,0.14,2020-01-05T12:00:00Z,2020-01-05,2020,1,5,12,0,105
1578227400,0.26,2020-01-05T12:30:00Z,2020-01-05,2020,1,5,12,30,105
1578229200,0.24,2020-01-05T13:00:00Z,2020-01-05,2020,1,5,13,0,105
1578231000,0.5,2020-01-05T13:30:00Z,2020-01-05,2020,1,5,13,30,105
1578232800,0.23,2020-01-05T14:00:00Z,2020-01-05,2020,1,5,14,0,105
1578234600,0.18,2020-01-05T14:30:00Z,2020-01-05,2020,1,5,14,30,105
1578236400,0.21,2020-01-05T15:00:00Z,2020-01-05,2020,1,5,15,0,105
1578238200,0.28,2020-01-05T15:30:00Z,2020-01-05,2020,1,5,15,30,105
1578240000,0.21,2020-01-05T16:00:00Z,2020-01-05,2020,1,5,16,0,105
1578241800,0.17,2020-01-05T16:30:00Z,2020-01-05,2020,1,5,16,30,105
1578243600,0.23,2020-01-05T17:00:00Z,2020-01-05,2020,1,5,17,0,105
1578245400,0.32,2020-01-05T17:30:00Z,2020-01-05,2020,1,5,17,30,105
1578247200,0.93,2020-01-05T18:00:00Z,2020-01-05,2020,1,5,18,0,105
1578249000,0.74,2020-01-05T18:30:00Z,2020-01-05,2020,1,5,18,30,105
1578250800,0.3,2020-01-05T19:00:00Z,2020-01-05,2020,1,5,19,0,105
1578252600,0.29,2020-01-05T19:30:00Z,2020-01-05,2020,1,5,19,30,105
1578254400,0.62,2020-01-05T20:00:00Z,2020-01-05,2020,1,5,20,0,105
1578256200,0.66,2020-01-05T20:30:00Z,2020-01-05,2020,1,5,20,30,105
1578258000,0.5,2020-01-05T21:00:00Z,2020-01-05,2020,1,5,21,0,105
1578259800,0.34,2020-01-05T21:30:00Z,2020-01-05,2020,1,5,21,30,105
1578261600,2.2,2020-01-05T22:00:00Z,2020-01-05,2020,1,5,22,0,105
1578263400,2.26,2020-01-05T22:30:00Z,2020-01-05,2020,1,5,22,30,105
1578265200,1.12,2020-01-05T23:00:00Z,2020-01-05,2020,1,5,23,0,105
1578267000,0.26,2020-01-05T23:30:00Z,2020-01-05,2020,1,5,23,30,105
1578268800,0.26,2020-01-06T00:00:00Z,2020-01-06,2020,1,6,0,0,106
1578270600,0.24,2020-01-06T00:30:00Z,2020-01-06,2020,1,6,0,30,106
1578272400,2.34,2020-01-06T01:00:00Z,2020-01-06,2020,1,6,1,0,106
1578274200,0.3,2020-01-06T01:30:00Z,2020-01-06,2020,1,6,1,30,106
1578276000,0.09,2020-01-06T02:00:00Z,2020-01-06,2020,1,6,2,0,106
1578277800,0.13,2020-01-06T02:30:00Z,2020-01-06,2020,1,6,2,30,106
1578279600,0.09,2020-01-06T03:00:00Z,2020-01-06,2020,1,6,3,0,106
1578281400,0.13,2020-01-06T03:30:00Z,2020-01-06,2020,1,6,3,30,106
1578283200,0.13,2020-01-06T04:00:00Z,2020-01-06,2020,1,6,4,0,106
1578285000,0.11,2020-01-06T04:30:00Z,2020-01-06,2020,1,6,4,30,106
1578286800,0.16,2020-01-06T05:00:00Z,2020-01-06,2020,1,6,5,0,106
1578288600,0.13,2020-01-06T05:30:00Z,2020-01-06,2020,1,6,5,30,106
1578290400,0.24,2020-01-06T06:00:00Z,2020-01-06,2020,1,6,6,0,106
1578292200,0.27,2020-01-06T06:30:00Z,2020-01-06,2020,1,6,6,30,106
1578294000,0.36,2020-01-06T07:00:00Z,2020-01-06,2020,1,6,7,0,106
1578295800,0.48,2020-01-06T07:30:00Z,2020-01-06,2020,1,6,7,30,106
1578297600,0.36,2020-01-06T08:00:00Z,2020-01-06,2020,1,6,8,0,106
1578299400,0.4,2020-01-06T08:30:00Z,2020-01-06,2020,1,6,8,30,106
1578301200,0.38,2020-01-06T09:00:00Z,2020-01-06,2020,1,6,9,0,106
1578303000,1.24,2020-01-06T09:30:00Z,2020-01-06,2020,1,6,9,30,106
1578304800,0.48,2020-01-06T10:00:00Z,2020-01-06,2020,1,6,10,0,106
1578306600,0.92,2020-01-06T10:30:00Z,2020-01-06,2020,1,6,10,30,106
1578308400,0.49,2020-01-06T11:00:00Z,2020-01-06,2020,1,6,11,0,106
1578310200,0.28,2020-01-06T11:30:00Z,2020-01-06,2020,1,6,11,30,106
1578312000,0.23,2020-01-06T12:00:00Z,2020-01-06,2020,1,6,12,0,106
1578313800,0.24,2020-01-06T12:30:00Z,2020-01-06,2020,1,6,12,30,106
1578315600,0.25,2020-01-06T13:00:00Z,2020-01-06,2020,1,6,13,0,106
1578317400,0.19,2020-01-06T13:30:00Z,2020-01-06,2020,1,6,13,30,106
1578319200,0.18,2020-01-06T14:00:00Z,2020-01-06,2020,1,6,14,0,106
1578321000,0.2,2020-01-06T14:30:00Z,2020-01-06,2020,1,6,14,30,106
1578322800,0.18,2020-01-06T15:00:00Z,2020-01-06,2020,1,6,15,0,106
1578324600,0.2,2020-01-06T15:30:00Z,2020-01-06,2020,1,6,15,30,106
1578326400,0.2,2020-01-06T16:00:00Z,2020-01-06,2020,1,6,16,0,106
1578328200,0.22,2020-01-06T16:30:00Z,2020-01-06,2020,1,6,16,30,106
1578330000,0.24,2020-01-06T17:00:00Z,2020-01-06,2020,1,6,17,0,106
1578331800,0.19,2020-01-06T17:30:00Z,2020-01-06,2020,1,6,17,30,106
1578333600,0.24,2020-01-06T18:00:00Z,2020-01-06,2020,1,6,18,0,106
1578335400,0.26,2020-01-06T18:30:00Z,2020-01-06,2020,1,6,18,30,106
1578337200,0.37,2020-01-06T19:00:00Z,2020-01-06,2020,1,6,19,0,106
1578339000,0.36,2020-01-06T19:30:00Z,2020-01-06,2020,1,6,19,30,106
1578340800,0.45,2020-01-06T20:00:00Z,2020-01-06,2020,1,6,20,0,106
1578342600,0.31,2020-01-06T20:30:00Z,2020-01-06,2020,1,6,20,30,106
1578344400,0.34,2020-01-06T21:00:00Z,2020-01-06,2020,1,6,21,0,106
1578346200,0.26,2020-01-06T21:30:00Z,2020-01-06,2020,1,6,21,30,106
1578348000,0.39,2020-01-06T22:00:00Z,2020-01-06,2020,1,6,22,0,106
1578349800,0.25,2020-01-06T22:30:00Z,2020-01-06,2020,1,6,22,30,106
1578351600,0.26,2020-01-06T23:00:00Z,2020-01-06,2020,1,6,23,0,106
1578353400,0.15,2020-01-06T23:30:00Z,2020-01-06,2020,1,6,23,30,106
1578355200,0.13,2020-01-07T00:00:00Z,2020-01-07,2020,1,7,0,0,107
1578357000,0.12,2020-01-07T00:30:00Z,2020-01-07,2020,1,7,0,30,107
1578358800,0.12,2020-01-07T01:00:00Z,2020-01-07,2020,1,7,1,0,107
1578360600,0.11,2020-01-07T01:30:00Z,2020-01-07,2020,1,7,1,30,107
1578362400,0.08,2020-01-07T02:00:00Z,2020-01-07,2020,1,7,2,0,107
1578364200,0.12,2020-01-07T02:30:00Z,2020-01-07,2020,1,7,2,30,107
1578366000,0.12,2020-01-07T03:00:00Z,2020-01-07,2020,1,7,3,0,107
1578367800,0.11,2020-01-07T03:30:00Z,2020-01-07,2020,1,7,3,30,107
1578369600,0.12,2020-01-07T04:00:00Z,2020-01-07,2020,1,7,4,0,107
1578371400,0.09,2020-01-07T04:30:00Z,2020-01-07,2020,1,7,4,30,107
1578373200,0.12,2020-01-07T05:00:00Z,2020-01-07,2020,1,7,5,0,107
1578375000,0.15,2020-01-07T05:30:00Z,2020-01-07,2020,1,7,5,30,107
1578376800,0.17,2020-01-07T06:00:00Z,2020-01-07,2020,1,7,6,0,107
1578378600,0.26,2020-01-07T06:30:00Z,2020-01-07,2020,1,7,6,30,107
1578380400,0.46,2020-01-07T07:00:00Z,2020-01-07,2020,1,7,7,0,107
1578382200,0.58,2020-01-07T07:30:00Z,2020-01-07,2020,1,7,7,30,107
1578384000,0.36,2020-01-07T08:00:00Z,2020-01-07,2020,1,7,8,0,107
1578385800,0.3,2020-01-07T08:30:00Z,2020-01-07,2020,1,7,8,30,107
1578387600,0.28,2020-01-07T09:00:00Z,2020-01-07,2020,1,7,9,0,107
1578389400,0.27,2020-01-07T09:30:00Z,2020-01-07,2020,1,7,9,30,107
1578391200,0.48,2020-01-07T10:00:00Z,2020-01-07,2020,1,7,10,0,107
1578393000,0.5,2020-01-07T10:30:00Z,2020-01-07,2020,1,7,10,30,107
1578394800,0.71,2020-01-07T11:00:00Z,2020-01-07,2020,1,7,11,0,107
1578396600,0.53,2020-01-07T11:30:00Z,2020-01-07,2020,1,7,11,30,107
1578398400,0.23,2020-01-07T12:00:00Z,2020-01-07,2020,1,7,12,0,107
1578400200,0.14,2020-01-07T12:30:00Z,2020-01-07,2020,1,7,12,30,107
1578402000,0.22,2020-01-07T13:00:00Z,2020-01-07,2020,1,7,13,0,107
1578403800,0.11,2020-01-07T13:30:00Z,2020-01-07,2020,1,7,13,30,107
