time,energy,datetime,date,year,month,day,hour,minute,runningdate
1561541400,0.17,2019-06-26T09:30:00Z,2019-06-26,2019,6,26,9,30,626
1561543200,0.93,2019-06-26T10:00:00Z,2019-06-26,2019,6,26,10,0,626
1561545000,1.42,2019-06-26T10:30:00Z,2019-06-26,2019,6,26,10,30,626
1561546800,1.44,2019-06-26T11:00:00Z,2019-06-26,2019,6,26,11,0,626
1561548600,1.44,2019-06-26T11:30:00Z,2019-06-26,2019,6,26,11,30,626
1561550400,0.31,2019-06-26T12:00:00Z,2019-06-26,2019,6,26,12,0,626
1561552200,0.46,2019-06-26T12:30:00Z,2019-06-26,2019,6,26,12,30,626
1561554000,1.87,2019-06-26T13:00:00Z,2019-06-26,2019,6,26,13,0,626
1561555800,2.49,2019-06-26T13:30:00Z,2019-06-26,2019,6,26,13,30,626
1561557600,2.54,2019-06-26T14:00:00Z,2019-06-26,2019,6,26,14,0,626
1561559400,1.6,2019-06-26T14:30:00Z,2019-06-26,2019,6,26,14,30,626
1561561200,1.59,2019-06-26T15:00:00Z,2019-06-26,2019,6,26,15,0,626
1561563000,2.49,2019-06-26T15:30:00Z,2019-06-26,2019,6,26,15,30,626
1561564800,2.5,2019-06-26T16:00:00Z,2019-06-26,2019,6,26,16,0,626
1561566600,2.41,2019-06-26T16:30:00Z,2019-06-26,2019,6,26,16,30,626
1561568400,1.33,2019-06-26T17:00:00Z,2019-06-26,2019,6,26,17,0,626
1561570200,1.83,2019-06-26T17:30:00Z,2019-06-26,2019,6,26,17,30,626
1561572000,2.5,2019-06-26T18:00:00Z,2019-06-26,2019,6,26,18,0,626
1561573800,2.48,2019-06-26T18:30:00Z,2019-06-26,2019,6,26,18,30,626
1561575600,1.86,2019-06-26T19:00:00Z,2019-06-26,2019,6,26,19,0,626
1561577400,1.32,2019-06-26T19:30:00Z,2019-06-26,2019,6,26,19,30,626
1561579200,1.3,2019-06-26T20:00:00Z,2019-06-26,2019,6,26,20,0,626
1561581000,2,2019-06-26T20:30:00Z,2019-06-26,2019,6,26,20,30,626
1561582800,1.87,2019-06-26T21:00:00Z,2019-06-26,2019,6,26,21,0,626
1561584600,0.26,2019-06-26T21:30:00Z,2019-06-26,2019,6,26,21,30,626
1561586400,0.24,2019-06-26T22:00:00Z,2019-06-26,2019,6,26,22,0,626
1561588200,0.22,2019-06-26T22:30:00Z,2019-06-26,2019,6,26,22,30,626
1561590000,0.15,2019-06-26T23:00:00Z,2019-06-26,2019,6,26,23,0,626
1561591800,0.17,2019-06-26T23:30:00Z,2019-06-26,2019,6,26,23,30,626
1561593600,0.19,2019-06-27T00:00:00Z,2019-06-27,2019,6,27,0,0,627
1561595400,0.14,2019-06-27T00:30:00Z,2019-06-27,2019,6,27,0,30,627
1561597200,0.14,2019-06-27T01:00:00Z,2019-06-27,2019,6,27,1,0,627
1561599000,0.13,2019-06-27T01:30:00Z,2019-06-27,2019,6,27,1,30,627
1561600800,0.14,2019-06-27T02:00:00Z,2019-06-27,2019,6,27,2,0,627
1561602600,0.14,2019-06-27T02:30:00Z,2019-06-27,2019,6,27,2,30,627
1561604400,0.14,2019-06-27T03:00:00Z,2019-06-27,2019,6,27,3,0,627
1561606200,0.14,2019-06-27T03:30:00Z,2019-06-27,2019,6,27,3,30,627
1561608000,0.14,2019-06-27T04:00:00Z,2019-06-27,2019,6,27,4,0,627
1561609800,0.14,2019-06-27T04:30:00Z,2019-06-27,2019,6,27,4,30,627
1561611600,0.11,2019-06-27T05:00:00Z,2019-06-27,2019,6,27,5,0,627
1561613400,0.13,2019-06-27T05:30:00Z,2019-06-27,2019,6,27,5,30,627
1561615200,1.09,2019-06-27T06:00:00Z,2019-06-27,2019,6,27,6,0,627
1561617000,1.06,2019-06-27T06:30:00Z,2019-06-27,2019,6,27,6,30,627
1561618800,0.8,2019-06-27T07:00:00Z,2019-06-27,2019,6,27,7,0,627
1561620600,0.12,2019-06-27T07:30:00Z,2019-06-27,2019,6,27,7,30,627
1561622400,0.22,2019-06-27T08:00:00Z,2019-06-27,2019,6,27,8,0,627
1561624200,0.2,2019-06-27T08:30:00Z,2019-06-27,2019,6,27,8,30,627
1561626000,0.18,2019-06-27T09:00:00Z,2019-06-27,2019,6,27,9,0,627
1561627800,0.19,2019-06-27T09:30:00Z,2019-06-27,2019,6,27,9,30,627
1561629600,1.04,2019-06-27T10:00:00Z,2019-06-27,2019,6,27,10,0,627
1561631400,1.63,2019-06-27T10:30:00Z,2019-06-27,2019,6,27,10,30,627
1561633200,0.74,2019-06-27T11:00:00Z,2019-06-27,2019,6,27,11,0,627
1561635000,0.43,2019-06-27T11:30:00Z,2019-06-27,2019,6,27,11,30,627
1561636800,1.3,2019-06-27T12:00:00Z,2019-06-27,2019,6,27,12,0,627
1561638600,2.04,2019-06-27T12:30:00Z,2019-06-27,2019,6,27,12,30,627
1561640400,2.44,2019-06-27T13:00:00Z,2019-06-27,2019,6,27,13,0,627
1561642200,1.82,2019-06-27T13:30:00Z,2019-06-27,2019,6,27,13,30,627
1561644000,1.27,2019-06-27T14:00:00Z,2019-06-27,2019,6,27,14,0,627
1561645800,1.43,2019-06-27T14:30:00Z,2019-06-27,2019,6,27,14,30,627
1561647600,2.45,2019-06-27T15:00:00Z,2019-06-27,2019,6,27,15,0,627
1561649400,2.46,2019-06-27T15:30:00Z,2019-06-27,2019,6,27,15,30,627
1561651200,2.46,2019-06-27T16:00:00Z,2019-06-27,2019,6,27,16,0,627
1561653000,2.47,2019-06-27T16:30:00Z,2019-06-27,2019,6,27,16,30,627
1561654800,2.47,2019-06-27T17:00:00Z,2019-06-27,2019,6,27,17,0,627
1561656600,2.67,2019-06-27T17:30:00Z,2019-06-27,2019,6,27,17,30,627
1561658400,3.23,2019-06-27T18:00:00Z,2019-06-27,2019,6,27,18,0,627
1561660200,2.6,2019-06-27T18:30:00Z,2019-06-27,2019,6,27,18,30,627
1561662000,2.6,2019-06-27T19:00:00Z,2019-06-27,2019,6,27,19,0,627
1561663800,2.48,2019-06-27T19:30:00Z,2019-06-27,2019,6,27,19,30,627
1561665600,1.48,2019-06-27T20:00:00Z,2019-06-27,2019,6,27,20,0,627
1561667400,1.32,2019-06-27T20:30:00Z,2019-06-27,2019,6,27,20,30,627
1561669200,1.28,2019-06-27T21:00:00Z,2019-06-27,2019,6,27,21,0,627
1561671000,0.7,2019-06-27T21:30:00Z,2019-06-27,2019,6,27,21,30,627
1561672800,1.21,2019-06-27T22:00:00Z,2019-06-27,2019,6,27,22,0,627
1561674600,0.2,2019-06-27T22:30:00Z,2019-06-27,2019,6,27,22,30,627
1561676400,0.16,2019-06-27T23:00:00Z,2019-06-27,2019,6,27,23,0,627
1561678200,0.15,2019-06-27T23:30:00Z,2019-06-27,2019,6,27,23,30,627
1561680000,0.15,2019-06-28T00:00:00Z,2019-06-28,2019,6,28,0,0,628
1561681800,0.15,2019-06-28T00:30:00Z,2019-06-28,2019,6,28,0,30,628
1561683600,0.22,2019-06-28T01:00:00Z,2019-06-28,2019,6,28,1,0,628
1561685400,0.14,2019-06-28T01:30:00Z,2019-06-28,2019,6,28,1,30,628
1561687200,0.14,2019-06-28T02:00:00Z,2019-06-28,2019,6,28,2,0,628
1561689000,0.14,2019-06-28T02:30:00Z,2019-06-28,2019,6,28,2,30,628
1561690800,0.14,2019-06-28T03:00:00Z,2019-06-28,2019,6,28,3,0,628
1561692600,0.15,2019-06-28T03:30:00Z,2019-06-28,2019,6,28,3,30,628
1561694400,0.15,2019-06-28T04:00:00Z,2019-06-28,2019,6,28,4,0,628
1561696200,0.15,2019-06-28T04:30:00Z,2019-06-28,2019,6,28,4,30,628
1561698000,0.17,2019-06-28T05:00:00Z,2019-06-28,2019,6,28,5,0,628
1561699800,0.19,2019-06-28T05:30:00Z,2019-06-28,2019,6,28,5,30,628
1561701600,1.1,2019-06-28T06:00:00Z,2019-06-28,2019,6,28,6,0,628
1561703400,1.05,2019-06-28T06:30:00Z,2019-06-28,2019,6,28,6,30,628
1561705200,1.18,2019-06-28T07:00:00Z,2019-06-28,2019,6,28,7,0,628
1561707000,1.1,2019-06-28T07:30:00Z,2019-06-28,2019,6,28,7,30,628
1561708800,0.17,2019-06-28T08:00:00Z,2019-06-28,2019,6,28,8,0,628
1561710600,0.17,2019-06-28T08:30:00Z,2019-06-28,2019,6,28,8,30,628
1561712400,0.14,2019-06-28T09:00:00Z,2019-06-28,2019,6,28,9,0,628
1561714200,0.17,2019-06-28T09:30:00Z,2019-06-28,2019,6,28,9,30,628
1561716000,0.17,2019-06-28T10:00:00Z,2019-06-28,2019,6,28,10,0,628
1561717800,1.16,2019-06-28T10:30:00Z,2019-06-28,2019,6,28,10,30,628
1561719600,1.3,2019-06-28T11:00:00Z,2019-06-28,2019,6,28,11,0,628
1561721400,0.15,2019-06-28T11:30:00Z,2019-06-28,2019,6,28,11,30,628
1561723200,0.16,2019-06-28T12:00:00Z,2019-06-28,2019,6,28,12,0,628
1561725000,1.3,2019-06-28T12:30:00Z,2019-06-28,2019,6,28,12,30,628
1561726800,2.51,2019-06-28T13:00:00Z,2019-06-28,2019,6,28,13,0,628
1561728600,2.54,2019-06-28T13:30:00Z,2019-06-28,2019,6,28,13,30,628
1561730400,2.48,2019-06-28T14:00:00Z,2019-06-28,2019,6,28,14,0,628
1561732200,2.47,2019-06-28T14:30:00Z,2019-06-28,2019,6,28,14,30,628
1561734000,1.94,2019-06-28T15:00:00Z,2019-06-28,2019,6,28,15,0,628
1561735800,1.3,2019-06-28T15:30:00Z,2019-06-28,2019,6,28,15,30,628
1561737600,1.97,2019-06-28T16:00:00Z,2019-06-28,2019,6,28,16,0,628
1561739400,2.52,2019-06-28T16:30:00Z,2019-06-28,2019,6,28,16,30,628
1561741200,2.51,2019-06-28T17:00:00Z,2019-06-28,2019,6,28,17,0,628
1561743000,2.5,2019-06-28T17:30:00Z,2019-06-28,2019,6,28,17,30,628
1561744800,2.56,2019-06-28T18:00:00Z,2019-06-28,2019,6,28,18,0,628
1561746600,2.68,2019-06-28T18:30:00Z,2019-06-28,2019,6,28,18,30,628
1561748400,2.54,2019-06-28T19:00:00Z,2019-06-28,2019,6,28,19,0,628
1561750200,1.83,2019-06-28T19:30:00Z,2019-06-28,2019,6,28,19,30,628
1561752000,1.3,2019-06-28T20:00:00Z,2019-06-28,2019,6,28,20,0,628
1561753800,1.39,2019-06-28T20:30:00Z,2019-06-28,2019,6,28,20,30,628
1561755600,2.32,2019-06-28T21:00:00Z,2019-06-28,2019,6,28,21,0,628
1561757400,0.78,2019-06-28T21:30:00Z,2019-06-28,2019,6,28,21,30,628
1561759200,0.27,2019-06-28T22:00:00Z,2019-06-28,2019,6,28,22,0,628
1561761000,0.18,2019-06-28T22:30:00Z,2019-06-28,2019,6,28,22,30,628
1561762800,0.22,2019-06-28T23:00:00Z,2019-06-28,2019,6,28,23,0,628
1561764600,0.16,2019-06-28T23:30:00Z,2019-06-28,2019,6,28,23,30,628
1561766400,0.15,2019-06-29T00:00:00Z,2019-06-29,2019,6,29,0,0,629
1561768200,0.11,2019-06-29T00:30:00Z,2019-06-29,2019,6,29,0,30,629
1561770000,0.15,2019-06-29T01:00:00Z,2019-06-29,2019,6,29,1,0,629
1561771800,0.16,2019-06-29T01:30:00Z,2019-06-29,2019,6,29,1,30,629
1561773600,0.15,2019-06-29T02:00:00Z,2019-06-29,2019,6,29,2,0,629
1561775400,0.23,2019-06-29T02:30:00Z,2019-06-29,2019,6,29,2,30,629
1561777200,0.14,2019-06-29T03:00:00Z,2019-06-29,2019,6,29,3,0,629
1561779000,0.15,2019-06-29T03:30:00Z,2019-06-29,2019,6,29,3,30,629
1561780800,0.15,2019-06-29T04:00:00Z,2019-06-29,2019,6,29,4,0,629
1561782600,0.15,2019-06-29T04:30:00Z,2019-06-29,2019,6,29,4,30,629
1561784400,0.18,2019-06-29T05:00:00Z,2019-06-29,2019,6,29,5,0,629
1561786200,0.17,2019-06-29T05:30:00Z,2019-06-29,2019,6,29,5,30,629
1561788000,1.11,2019-06-29T06:00:00Z,2019-06-29,2019,6,29,6,0,629
1561789800,1.65,2019-06-29T06:30:00Z,2019-06-29,2019,6,29,6,30,629
1561791600,1.25,2019-06-29T07:00:00Z,2019-06-29,2019,6,29,7,0,629
1561793400,1.09,2019-06-29T07:30:00Z,2019-06-29,2019,6,29,7,30,629
1561795200,0.14,2019-06-29T08:00:00Z,2019-06-29,2019,6,29,8,0,629
1561797000,0.42,2019-06-29T08:30:00Z,2019-06-29,2019,6,29,8,30,629
1561798800,0.55,2019-06-29T09:00:00Z,2019-06-29,2019,6,29,9,0,629
1561800600,0.19,2019-06-29T09:30:00Z,2019-06-29,2019,6,29,9,30,629
1561802400,0.8,2019-06-29T10:00:00Z,2019-06-29,2019,6,29,10,0,629
1561804200,1.37,2019-06-29T10:30:00Z,2019-06-29,2019,6,29,10,30,629
1561806000,1.56,2019-06-29T11:00:00Z,2019-06-29,2019,6,29,11,0,629
1561807800,0.58,2019-06-29T11:30:00Z,2019-06-29,2019,6,29,11,30,629
1561809600,1.46,2019-06-29T12:00:00Z,2019-06-29,2019,6,29,12,0,629
1561811400,2.54,2019-06-29T12:30:00Z,2019-06-29,2019,6,29,12,30,629
1561813200,2.38,2019-06-29T13:00:00Z,2019-06-29,2019,6,29,13,0,629
1561815000,1.82,2019-06-29T13:30:00Z,2019-06-29,2019,6,29,13,30,629
1561816800,1.27,2019-06-29T14:00:00Z,2019-06-29,2019,6,29,14,0,629
1561818600,1.33,2019-06-29T14:30:00Z,2019-06-29,2019,6,29,14,30,629
1561820400,2.44,2019-06-29T15:00:00Z,2019-06-29,2019,6,29,15,0,629
1561822200,2.46,2019-06-29T15:30:00Z,2019-06-29,2019,6,29,15,30,629
1561824000,2.51,2019-06-29T16:00:00Z,2019-06-29,2019,6,29,16,0,629
1561825800,2.56,2019-06-29T16:30:00Z,2019-06-29,2019,6,29,16,30,629
1561827600,2.65,2019-06-29T17:00:00Z,2019-06-29,2019,6,29,17,0,629
1561829400,2.48,2019-06-29T17:30:00Z,2019-06-29,2019,6,29,17,30,629
1561831200,2.55,2019-06-29T18:00:00Z,2019-06-29,2019,6,29,18,0,629
1561833000,2.42,2019-06-29T18:30:00Z,2019-06-29,2019,6,29,18,30,629
1561834800,1.28,2019-06-29T19:00:00Z,2019-06-29,2019,6,29,19,0,629
1561836600,1.22,2019-06-29T19:30:00Z,2019-06-29,2019,6,29,19,30,629
1561838400,1.2,2019-06-29T20:00:00Z,2019-06-29,2019,6,29,20,0,629
1561840200,1.18,2019-06-29T20:30:00Z,2019-06-29,2019,6,29,20,30,629
1561842000,1.15,2019-06-29T21:00:00Z,2019-06-29,2019,6,29,21,0,629
1561843800,0.18,2019-06-29T21:30:00Z,2019-06-29,2019,6,29,21,30,629
1561845600,0.43,2019-06-29T22:00:00Z,2019-06-29,2019,6,29,22,0,629
1561847400,0.35,2019-06-29T22:30:00Z,2019-06-29,2019,6,29,22,30,629
1561849200,2.38,2019-06-29T23:00:00Z,2019-06-29,2019,6,29,23,0,629
1561851000,0.64,2019-06-29T23:30:00Z,2019-06-29,2019,6,29,23,30,629
1561852800,0.14,2019-06-30T00:00:00Z,2019-06-30,2019,6,30,0,0,630
1561854600,0.15,2019-06-30T00:30:00Z,2019-06-30,2019,6,30,0,30,630
1561856400,0.15,2019-06-30T01:00:00Z,2019-06-30,2019,6,30,1,0,630
1561858200,0.14,2019-06-30T01:30:00Z,2019-06-30,2019,6,30,1,30,630
1561860000,0.14,2019-06-30T02:00:00Z,2019-06-30,2019,6,30,2,0,630
1561861800,0.14,2019-06-30T02:30:00Z,2019-06-30,2019,6,30,2,30,630
1561863600,0.14,2019-06-30T03:00:00Z,2019-06-30,2019,6,30,3,0,630
1561865400,0.14,2019-06-30T03:30:00Z,2019-06-30,2019,6,30,3,30,630
1561867200,0.14,2019-06-30T04:00:00Z,2019-06-30,2019,6,30,4,0,630
1561869000,0.16,2019-06-30T04:30:00Z,2019-06-30,2019,6,30,4,30,630
1561870800,0.17,2019-06-30T05:00:00Z,2019-06-30,2019,6,30,5,0,630
1561872600,0.2,2019-06-30T05:30:00Z,2019-06-30,2019,6,30,5,30,630
1561874400,1.13,2019-06-30T06:00:00Z,2019-06-30,2019,6,30,6,0,630
1561876200,1.13,2019-06-30T06:30:00Z,2019-06-30,2019,6,30,6,30,630
1561878000,1.68,2019-06-30T07:00:00Z,2019-06-30,2019,6,30,7,0,630
1561879800,0.5,2019-06-30T07:30:00Z,2019-06-30,2019,6,30,7,30,630
1561881600,0.16,2019-06-30T08:00:00Z,2019-06-30,2019,6,30,8,0,630
1561883400,0.17,2019-06-30T08:30:00Z,2019-06-30,2019,6,30,8,30,630
1561885200,0.18,2019-06-30T09:00:00Z,2019-06-30,2019,6,30,9,0,630
1561887000,0.86,2019-06-30T09:30:00Z,2019-06-30,2019,6,30,9,30,630
1561888800,0.5,2019-06-30T10:00:00Z,2019-06-30,2019,6,30,10,0,630
1561890600,1.4,2019-06-30T10:30:00Z,2019-06-30,2019,6,30,10,30,630
1561892400,1.08,2019-06-30T11:00:00Z,2019-06-30,2019,6,30,11,0,630
1561894200,0.18,2019-06-30T11:30:00Z,2019-06-30,2019,6,30,11,30,630
1561896000,0.43,2019-06-30T12:00:00Z,2019-06-30,2019,6,30,12,0,630
1561897800,2.41,2019-06-30T12:30:00Z,2019-06-30,2019,6,30,12,30,630
1561899600,2.47,2019-06-30T13:00:00Z,2019-06-30,2019,6,30,13,0,630
1561901400,2.46,2019-06-30T13:30:00Z,2019-06-30,2019,6,30,13,30,630
1561903200,2.26,2019-06-30T14:00:00Z,2019-06-30,2019,6,30,14,0,630
1561905000,3.82,2019-06-30T14:30:00Z,2019-06-30,2019,6,30,14,30,630
1561906800,3.24,2019-06-30T15:00:00Z,2019-06-30,2019,6,30,15,0,630
1561908600,2.59,2019-06-30T15:30:00Z,2019-06-30,2019,6,30,15,30,630
1561910400,2.55,2019-06-30T16:00:00Z,2019-06-30,2019,6,30,16,0,630
1561912200,2.58,2019-06-30T16:30:00Z,2019-06-30,2019,6,30,16,30,630
1561914000,2.59,2019-06-30T17:00:00Z,2019-06-30,2019,6,30,17,0,630
1561915800,2.56,2019-06-30T17:30:00Z,2019-06-30,2019,6,30,17,30,630
1561917600,2.59,2019-06-30T18:00:00Z,2019-06-30,2019,6,30,18,0,630
1561919400,2.54,2019-06-30T18:30:00Z,2019-06-30,2019,6,30,18,30,630
1561921200,2.46,2019-06-30T19:00:00Z,2019-06-30,2019,6,30,19,0,630
1561923000,2.51,2019-06-30T19:30:00Z,2019-06-30,2019,6,30,19,30,630
1561924800,1.31,2019-06-30T20:00:00Z,2019-06-30,2019,6,30,20,0,630
1561926600,1.28,2019-06-30T20:30:00Z,2019-06-30,2019,6,30,20,30,630
1561928400,2.23,2019-06-30T21:00:00Z,2019-06-30,2019,6,30,21,0,630
1561930200,1.44,2019-06-30T21:30:00Z,2019-06-30,2019,6,30,21,30,630
1561932000,0.3,2019-06-30T22:00:00Z,2019-06-30,2019,6,30,22,0,630
1561933800,1.19,2019-06-30T22:30:00Z,2019-06-30,2019,6,30,22,30,630
1561935600,1.17,2019-06-30T23:00:00Z,2019-06-30,2019,6,30,23,0,630
1561937400,0.45,2019-06-30T23:30:00Z,2019-06-30,2019,6,30,23,30,630
1561939200,0.15,2019-07-01T00:00:00Z,2019-07-01,2019,7,1,0,0,701
1561941000,0.11,2019-07-01T00:30:00Z,2019-07-01,2019,7,1,0,30,701
1561942800,0.15,2019-07-01T01:00:00Z,2019-07-01,2019,7,1,1,0,701
1561944600,0.15,2019-07-01T01:30:00Z,2019-07-01,2019,7,1,1,30,701
1561946400,0.12,2019-07-01T02:00:00Z,2019-07-01,2019,7,1,2,0,701
1561948200,0.14,2019-07-01T02:30:00Z,2019-07-01,2019,7,1,2,30,701
1561950000,0.15,2019-07-01T03:00:00Z,2019-07-01,2019,7,1,3,0,701
1561951800,0.15,2019-07-01T03:30:00Z,2019-07-01,2019,7,1,3,30,701
1561953600,0.16,2019-07-01T04:00:00Z,2019-07-01,2019,7,1,4,0,701
1561955400,0.13,2019-07-01T04:30:00Z,2019-07-01,2019,7,1,4,30,701
1561957200,0.17,2019-07-01T05:00:00Z,2019-07-01,2019,7,1,5,0,701
1561959000,0.21,2019-07-01T05:30:00Z,2019-07-01,2019,7,1,5,30,701
1561960800,1.16,2019-07-01T06:00:00Z,2019-07-01,2019,7,1,6,0,701
1561962600,1.92,2019-07-01T06:30:00Z,2019-07-01,2019,7,1,6,30,701
1561964400,1.18,2019-07-01T07:00:00Z,2019-07-01,2019,7,1,7,0,701
1561966200,1.1,2019-07-01T07:30:00Z,2019-07-01,2019,7,1,7,30,701
1561968000,0.18,2019-07-01T08:00:00Z,2019-07-01,2019,7,1,8,0,701
1561969800,0.27,2019-07-01T08:30:00Z,2019-07-01,2019,7,1,8,30,701
1561971600,0.18,2019-07-01T09:00:00Z,2019-07-01,2019,7,1,9,0,701
1561973400,0.35,2019-07-01T09:30:00Z,2019-07-01,2019,7,1,9,30,701
1561975200,1.34,2019-07-01T10:00:00Z,2019-07-01,2019,7,1,10,0,701
1561977000,1.04,2019-07-01T10:30:00Z,2019-07-01,2019,7,1,10,30,701
1561978800,0.18,2019-07-01T11:00:00Z,2019-07-01,2019,7,1,11,0,701
1561980600,0.54,2019-07-01T11:30:00Z,2019-07-01,2019,7,1,11,30,701
1561982400,2.24,2019-07-01T12:00:00Z,2019-07-01,2019,7,1,12,0,701
1561984200,2.44,2019-07-01T12:30:00Z,2019-07-01,2019,7,1,12,30,701
1561986000,2.46,2019-07-01T13:00:00Z,2019-07-01,2019,7,1,13,0,701
1561987800,1.67,2019-07-01T13:30:00Z,2019-07-01,2019,7,1,13,30,701
